Type;Parameter Type;Date;Time;Operator ID;Probe Model;Probe SN;Method Name;Sample ID;Primary Reading Value;Primary Reading Units;Supp Reading 1;Supp Units 1;Supp Reading 2;Supp Units 2;Supp Reading 3;Supp Units 3;Reading Setting 1;Reading Setting 2;Reading Setting 3;Reading Setting 4;Reading Message 1;Reading Message 2;Reading Message 3;Reading Message 4;Check Std Value;Check Std Units;Check Std Graph;Check Std Status;Calibration Status;Cal Date;Cal Time;Cal Operator ID;Cal Slope Name;Cal Slope;Cal Slope Aux;Cal Slope Units;Cal Offset;Cal Offset Units;Cal r2;Cal Number Of Std's;Cal Std 1;Cal Std 1 Units;Cal Std 1 Primary Value;Cal Std 1 Primary Units;Cal Std 1 Supp Value;Cal Std 2;Cal Std 2 Units;Cal Std 2 Primary Value;Cal Std 2 Primary Units;Cal Std 2 Supp Value;Cal Std 3;Cal Std 3 Units;Cal Std 3 Primary Value;Cal Std 3 Primary Units;Cal Std 3 Supp Value;Cal Std 4;Cal Std 4 Units;Cal Std 4 Primary Value;Cal Std 4 Primary Units;Cal Std 4 Supp Value;Cal Std 5;Cal Std 5 Units;Cal Std 5 Primary Value;Cal Std 5 Primary Units;Cal Std 5 Supp Value;Cal Std 6;Cal Std 6 Units;Cal Std 6 Primary Value;Cal Std 6 Primary Units;Cal Std 6 Supp Value;Cal Std 7;Cal Std 7 Units;Cal Std 7 Primary Value;Cal Std 7 Primary Units;Cal Std 7 Supp Value;Cal Std Supp Units;Cal Message 1;Cal Message 2;Cal Message 3;Cal Message 4;Date/Time POSIX;Cal Date/Time POSIX;Meter SN;Measurement Stability;Measurement Mode;Column1
RD;pH;4/25/2024;9:16:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28431);3.027;pH;22.9;°C;242.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079764;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:16:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28431);41.2;mS/cm;23;°C;39.6;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079764;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:15:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28430);3.027;pH;22.9;°C;242.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079703;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:15:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28430);41.2;mS/cm;23;°C;39.6;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079703;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:14:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28429);3.027;pH;22.9;°C;242.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079643;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:14:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28429);41.2;mS/cm;23;°C;39.6;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079643;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:13:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28428);3.027;pH;22.9;°C;242.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079583;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:13:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28428);41.2;mS/cm;23;°C;39.6;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079583;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:12:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28427);3.027;pH;22.9;°C;242.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079523;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:12:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28427);41.1;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079523;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:11:05 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28426);3.027;pH;22.9;°C;242.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079465;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:11:05 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28426);41.1;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079465;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:10:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28425);3.027;pH;22.9;°C;242.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079404;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:10:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28425);41.1;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079404;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:09:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28424);3.027;pH;22.9;°C;242.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079343;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:09:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28424);41.2;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079343;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:08:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28423);3.027;pH;22.9;°C;242.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079284;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:08:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28423);41.1;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079284;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:07:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28422);3.028;pH;22.9;°C;242.8;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079223;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:07:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28422);41.2;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079223;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:06:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28421);3.028;pH;22.9;°C;242.8;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079164;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:06:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28421);41.1;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079164;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:05:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28420);3.028;pH;22.9;°C;242.8;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079104;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:05:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28420);41.2;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079104;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:04:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28419);3.028;pH;22.9;°C;242.8;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079043;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:04:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28419);41.2;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714079043;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:03:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28418);3.028;pH;22.8;°C;242.8;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078984;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:03:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28418);41.1;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078984;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:02:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28417);3.029;pH;22.8;°C;242.8;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078924;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:02:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28417);41.1;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078924;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:01:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28416);3.029;pH;22.8;°C;242.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078863;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:01:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28416);41.2;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078863;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;9:00:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28415);3.029;pH;22.8;°C;242.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078803;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;9:00:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28415);41.2;mS/cm;23;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078803;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;8:59:05 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28414);3.029;pH;22.8;°C;242.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078745;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;8:59:05 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28414);41.1;mS/cm;22.9;°C;39.4;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078745;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;8:58:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28413);3.03;pH;22.8;°C;242.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078684;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;8:58:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28413);41.1;mS/cm;22.9;°C;39.4;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078684;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;8:57:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28412);3.03;pH;22.8;°C;242.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078624;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;8:57:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28412);41.1;mS/cm;22.9;°C;39.4;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078624;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;8:56:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28411);3.03;pH;22.8;°C;242.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078563;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;8:56:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28411);41.2;mS/cm;22.9;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078563;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;8:55:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28410);3.03;pH;22.8;°C;242.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078503;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;8:55:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28410);41.2;mS/cm;22.9;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078503;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;8:54:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28409);3.03;pH;22.8;°C;242.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078444;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;8:54:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28409);41.1;mS/cm;22.9;°C;39.4;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078444;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;8:53:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28408);3.03;pH;22.8;°C;242.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078384;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;8:53:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28408);41.1;mS/cm;22.9;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078384;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;8:52:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28407);3.03;pH;22.8;°C;242.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078324;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;8:52:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28407);41.2;mS/cm;22.9;°C;39.5;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078324;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;8:51:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28406);3.03;pH;22.8;°C;242.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078264;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;8:51:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28406);41.1;mS/cm;22.9;°C;39.4;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078264;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;8:50:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28405);3.03;pH;22.8;°C;242.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714078203;1714047754;2.32E+11;;Interval;EndOfRecord
